2026-04-21:20:04:24 | INFO | mcp_operation | {"timestamp": "2026-04-21T12:04:24.747805+00:00", "event": "中危_operation", "request_id": "7a22b8f9-03f1-4b62-87b9-58eef2239102", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:29:39 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:29:39.265094+00:00", "request_id": "6308b9a4-4bdf-4346-86dc-e3b2a5aca242", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:29:39 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:29:39.397663+00:00", "request_id": "6308b9a4-4bdf-4346-86dc-e3b2a5aca242", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 131, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"e0b377760f05c5fdfc21c61a49eb1f01\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:29:46 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:29:46.317906+00:00", "event": "中危_operation", "request_id": "0226b283-f6f6-4d46-a40b-14aa930dff4d", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:29:46 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:29:46.317906+00:00", "request_id": "637b9539-29a8-4d8a-bf77-eef2d3ee53bf", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:29:46 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:29:46.436900+00:00", "request_id": "637b9539-29a8-4d8a-bf77-eef2d3ee53bf", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 118, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"acd119a47f853dc2439a06d6b26a899b\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:40:35 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:35.961695+00:00", "event": "中危_operation", "request_id": "62176a90-3e9c-4056-b5c8-b646bee89a34", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:40:35 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:35.962705+00:00", "request_id": "470d686b-c0f2-4c65-8ff3-a25b8b911ff1", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:40:36 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:36.098709+00:00", "request_id": "470d686b-c0f2-4c65-8ff3-a25b8b911ff1", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 136, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH\",\n    \"ETag\": \"W/\\\"63838d780148e5be5cba1036ddae5972\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    \"Content..."}
2026-04-22:17:40:41 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:41.865546+00:00", "event": "中危_operation", "request_id": "1bed40c3-7134-499f-948f-4b04dfa558bf", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:40:41 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:41.865546+00:00", "request_id": "78595284-db85-405c-989e-cc88f5ce8f34", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:40:42 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:42.001553+00:00", "request_id": "78595284-db85-405c-989e-cc88f5ce8f34", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 136, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, POST\",\n    \"ETag\": \"W/\\\"fd530c2afab793d4b31a5cd1c2bc6450\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    \"Content-..."}
2026-04-22:17:40:56 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:56.872617+00:00", "event": "中危_operation", "request_id": "6f6e5b7e-c559-4b06-b7a0-e1b53fa440a5", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:40:56 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:56.872617+00:00", "request_id": "999f1343-42f3-44c2-a844-17fa30d566f5", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:40:56 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:40:56.989620+00:00", "request_id": "999f1343-42f3-44c2-a844-17fa30d566f5", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 117, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"79f7faa639cc4c3867069b3fe3523828\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:41:02 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:02.215637+00:00", "event": "中危_operation", "request_id": "22e217c8-c756-46e5-8cc6-57acf1af5634", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:41:02 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:02.215637+00:00", "request_id": "c40f9e6f-cb45-4da1-8c08-729eaa7e74f4", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:41:02 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:02.355639+00:00", "request_id": "c40f9e6f-cb45-4da1-8c08-729eaa7e74f4", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 140, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"9b40d53dd60bca6f304a8cfc7e724d8f\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:41:08 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:08.852921+00:00", "event": "中危_operation", "request_id": "6f1c374a-9c54-4282-b5ba-90d874efff46", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:41:08 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:08.853922+00:00", "request_id": "d04833a8-cc65-4c5b-b921-e4d2e1f84942", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:41:08 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:08.984932+00:00", "request_id": "d04833a8-cc65-4c5b-b921-e4d2e1f84942", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 131, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"e9f59a3f8af91bb7ef754c0139622d52\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:41:14 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:14.375099+00:00", "event": "中危_operation", "request_id": "27af0a56-ab3f-47b6-bc8d-42a023b6745c", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:41:14 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:14.375099+00:00", "request_id": "391f22ea-38fd-42aa-b25c-2ad878dddb0b", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:41:14 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:14.499102+00:00", "request_id": "391f22ea-38fd-42aa-b25c-2ad878dddb0b", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 124, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"f67aa343767e16e9749929ff1de0730d\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:41:20 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:20.616766+00:00", "event": "中危_operation", "request_id": "2da09de9-686a-47fa-b818-a0ee5261ae7d", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:41:20 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:20.616766+00:00", "request_id": "830de6ce-7c9d-4917-9c0e-2d171eec276a", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:41:20 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:20.748780+00:00", "request_id": "830de6ce-7c9d-4917-9c0e-2d171eec276a", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 132, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"1f40e563a165bf68092da137d382e112\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:41:40 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:40.086441+00:00", "event": "中危_operation", "request_id": "5fa98139-ef50-4869-9289-0df1114d4fd6", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:41:40 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:40.086441+00:00", "request_id": "893e758f-d3b0-4b3f-8ab9-a459059f4893", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:41:40 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:41:40.219450+00:00", "request_id": "893e758f-d3b0-4b3f-8ab9-a459059f4893", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 133, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, POST\",\n    \"ETag\": \"W/\\\"d4956d37057f3bccf78bece18904225a\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    \"Content-..."}
2026-04-22:17:42:04 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:04.246460+00:00", "event": "中危_operation", "request_id": "ad1b8214-33e8-497e-9db9-4fadbc9a3a2d", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:42:04 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:04.246460+00:00", "request_id": "a5bdb7c2-9369-4bed-a7ba-c196fd20719c", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:42:04 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:04.374468+00:00", "request_id": "a5bdb7c2-9369-4bed-a7ba-c196fd20719c", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 128, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"c41748a863c9e6ef455cca25ea206499\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:42:12 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:12.061526+00:00", "event": "中危_operation", "request_id": "5f839cf4-3e6c-4b11-85ca-86cbd307aa94", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:42:12 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:12.061526+00:00", "request_id": "95496638-f379-40e5-9320-eac955ead972", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:42:12 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:12.199541+00:00", "request_id": "95496638-f379-40e5-9320-eac955ead972", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 138, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"6f0e093937be258a3171cb7533035c15\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:42:26 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:26.181711+00:00", "event": "中危_operation", "request_id": "8de6fa5c-632a-4399-bd7c-170c60b9fca5", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:42:26 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:26.182711+00:00", "request_id": "fee0c0fd-0659-44b3-84bf-b9690f32bfaa", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:42:26 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:26.336715+00:00", "request_id": "fee0c0fd-0659-44b3-84bf-b9690f32bfaa", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 154, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"5733c0c634e33d2d75efc6b066108ca0\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:42:33 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:33.188550+00:00", "event": "中危_operation", "request_id": "146931c0-3b3d-4895-b77c-c003d17007aa", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:42:33 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:33.189550+00:00", "request_id": "3c1f0a7e-988a-4436-99f8-b985c2cf8e08", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:42:33 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:33.307564+00:00", "request_id": "3c1f0a7e-988a-4436-99f8-b985c2cf8e08", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 118, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"fa99854d720fb790c13526b0490bb9ac\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:42:40 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:40.712635+00:00", "event": "中危_operation", "request_id": "2bee0e92-9ca5-4db5-9598-6fbe07e0076d", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:42:40 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:40.712635+00:00", "request_id": "f71a534d-1b15-499d-92c6-7eb839668569", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:42:40 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:40.881644+00:00", "request_id": "f71a534d-1b15-499d-92c6-7eb839668569", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 168, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"ccd881488925e16d29b345b04059545d\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:42:47 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:47.597105+00:00", "event": "中危_operation", "request_id": "7f675b58-4d8d-49e8-a92e-24756a18cb5a", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:42:47 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:47.597105+00:00", "request_id": "c8ca669c-4ca8-483e-a20a-5cf47bc3d08f", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:42:47 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:47.730197+00:00", "request_id": "c8ca669c-4ca8-483e-a20a-5cf47bc3d08f", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 133, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"25acfeedaa38e372257b2845f5b150c4\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:42:54 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:54.586631+00:00", "event": "中危_operation", "request_id": "ecd0260a-cf4f-4f07-ba4f-cc5f9e0bcf15", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:42:54 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:54.586631+00:00", "request_id": "c430936c-4cc8-48d9-b383-a36ffd2ac18f", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:42:54 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:42:54.709616+00:00", "request_id": "c430936c-4cc8-48d9-b383-a36ffd2ac18f", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 122, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"4e757bd077d8b83e466e141a82d4c3f1\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:43:01 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:01.031107+00:00", "event": "中危_operation", "request_id": "2c8895f1-60fc-435b-b6e9-4ade815c8056", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:43:01 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:01.031107+00:00", "request_id": "0b36cf6d-6892-4f65-9a22-bb8474f7f278", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:43:01 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:01.169119+00:00", "request_id": "0b36cf6d-6892-4f65-9a22-bb8474f7f278", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 138, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"e0b377760f05c5fdfc21c61a49eb1f01\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:43:11 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:11.950962+00:00", "event": "中危_operation", "request_id": "5e2b1ab3-4825-4a75-8d9e-55c3037826a4", "risk_level": "中危", "operation": "sendRedfish:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:43:11 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:11.951967+00:00", "request_id": "7a935dc5-3b1f-4899-92f1-105bd63c7507", "tool_name": "sendRedfish", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:43:12 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:12.077573+00:00", "request_id": "7a935dc5-3b1f-4899-92f1-105bd63c7507", "tool_name": "sendRedfish", "user": "s10643", "event": "request_end", "duration_ms": 125, "status": "success", "result": "{\n  \"status_code\": 200,\n  \"headers\": {\n    \"Allow\": \"GET, PATCH, DELETE\",\n    \"ETag\": \"W/\\\"acd119a47f853dc2439a06d6b26a899b\\\"\",\n    \"Pragma\": \"no-cache\",\n    \"Cache-Control\": \"no-Store,no-Cache\",\n    ..."}
2026-04-22:17:43:18 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:18.586260+00:00", "event": "中危_operation", "request_id": "d1e88d73-d35f-444c-8e60-36554115aefc", "risk_level": "中危", "operation": "sendIPMI:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:43:18 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:18.587263+00:00", "request_id": "4b59c3a1-01f8-4837-9b97-d5297f28518a", "tool_name": "sendIPMI", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:43:19 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:19.163287+00:00", "request_id": "4b59c3a1-01f8-4837-9b97-d5297f28518a", "tool_name": "sendIPMI", "user": "s10643", "event": "request_end", "duration_ms": 576, "status": "success", "result": "{\n  \"returncode\": 0,\n  \"stdout\": \"ID  Name\\t     Callin  Link Auth\\tIPMI Msg   Channel Priv Limit\\n1                    true    true       true       ADMINISTRATOR\\n2   admin            true    true  ..."}
2026-04-22:17:43:25 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:25.979673+00:00", "event": "中危_operation", "request_id": "1d8c8bca-fa27-4a4d-a3f5-044415344c16", "risk_level": "中危", "operation": "sendIPMI:unknown:unknown:unknown", "reason": "Redfish  操作风险未知，默认为中危", "user": "s10643", "action": "logged_and_proceed"}
2026-04-22:17:43:25 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:25.979673+00:00", "request_id": "86fd0bf2-14db-4000-ba3f-322d5f10fff7", "tool_name": "sendIPMI", "user": "s10643", "event": "request_start", "parameters": {}}
2026-04-22:17:43:26 | INFO | mcp_operation | {"timestamp": "2026-04-22T09:43:26.078682+00:00", "request_id": "86fd0bf2-14db-4000-ba3f-322d5f10fff7", "tool_name": "sendIPMI", "user": "s10643", "event": "request_end", "duration_ms": 99, "status": "success", "result": "{\n  \"returncode\": 0,\n  \"stdout\": \"Maximum IDs\\t    : 16\\nEnabled User Count  : 4\\nFixed Name Count    : 2\\n\",\n  \"stderr\": \"\"\n}"}
2026-04-24:08:58:38 | WARNING | mcp_operation | {"timestamp": 1776992318.9323423, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:08:58:38 | WARNING | mcp_operation | {"timestamp": 1776992318.9524016, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:08:58:40 | WARNING | mcp_operation | {"timestamp": 1776992320.221239, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:08:58:40 | WARNING | mcp_operation | {"timestamp": 1776992320.2312322, "event": "auth_rejected", "path": "/mcp/.well-known/openid-configuration", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:08:58:40 | WARNING | mcp_operation | {"timestamp": 1776992320.23624, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:09:12:56 | WARNING | mcp_operation | {"timestamp": 1776993176.0990603, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:09:12:56 | WARNING | mcp_operation | {"timestamp": 1776993176.119062, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:09:12:58 | WARNING | mcp_operation | {"timestamp": 1776993178.6582942, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:09:12:58 | WARNING | mcp_operation | {"timestamp": 1776993178.667293, "event": "auth_rejected", "path": "/mcp/.well-known/openid-configuration", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:09:12:58 | WARNING | mcp_operation | {"timestamp": 1776993178.6733031, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:10:42:00 | WARNING | mcp_operation | {"timestamp": 1776998520.1877391, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:10:42:00 | WARNING | mcp_operation | {"timestamp": 1776998520.199733, "event": "auth_rejected", "path": "/mcp", "client": "127.0.0.1", "action": "unauthorized_access"}
2026-04-24:13:21:43 | INFO | mcp_operation | {"timestamp": 1777008103.150117, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:21:43 | INFO | mcp_operation | {"timestamp": 1777008103.1591165, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:21:43 | INFO | mcp_operation | {"timestamp": 1777008103.1621313, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:21:43 | INFO | mcp_operation | {"timestamp": 1777008103.2761214, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:21:43 | INFO | mcp_operation | {"timestamp": 1777008103.280129, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:21:43 | INFO | mcp_operation | {"timestamp": 1777008103.284127, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:09 | INFO | mcp_operation | {"timestamp": 1777008129.4995835, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
2026-04-24:13:22:09 | INFO | mcp_operation | {"timestamp": 1777008129.5055838, "event": "auth_passed", "path": "/mcp", "user": "admin", "client": "127.0.0.1"}
